sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,"பிவ்லி, பிவ்லுவொ","pivli, pivluvo",,,,Squeeze,"பிழி, கசக்கு",,,,verb,corpus_sourashtradictionary
,,"பீள், பிளுவொ","peeL, piLuvo",,,,Squeeze,"பிழி, முறுக்கு",,,,verb,corpus_sourashtradictionary
,,"குஸ்கி, குஸ்குவொ","kuski, kuskuvo",,,,Stab,குத்து,,,,verb,corpus_sourashtradictionary
,,சாகு ஹால் கூ2பி3 / கு2பு3வொ,caaku haal khoobi / khubuvo,,,,Stab,கத்தியால் குத்து,,,,verb,corpus_sourashtradictionary
,,"அட்கி, அட்குவொ","aTki, aTkuvo",,,,Stack,அடுக்கி வை,,,,verb,corpus_sourashtradictionary
,,ஹிப்3பி3 ர்ஹா / ர்ஹவொ,hibbi rhaa / rhavo,,,,Stand,நில்,,,,verb,corpus_sourashtradictionary
,,"ஹூட், ஹுடு3வொ","hooT, huDuvo",,,,Stand,எழு,,,,verb,corpus_sourashtradictionary
,,ஹர்ம்பம் கேர் / கெருவொ,harmpam kEr / keruvo,,,,Start,"தொடங்கு, ஆரம்பி",,,,verb,corpus_sourashtradictionary
,,"மாட், மடு3வொ","maaT, maDuvo",,,,Start,"தொடங்கு, ஆரம்பி",,,,verb,corpus_sourashtradictionary
,,"நிகி3ள், நிகு3ளுவொ","nigiL, niguLuvo",,,,Start,"புறப்படு, கிளம்பு",,,,verb,corpus_sourashtradictionary
,,உல்கி போட் / பொடு3வொ,ulki pOT / poDuvo,,,,Startle,திடுக்கிடு,,,,verb,corpus_sourashtradictionary
,,வஸன் கேர் / கெருவொ,vasan kEr / keruvo,,,,Stay,தங்கு,,,,verb,corpus_sourashtradictionary
,,"ஒத்தி, ஒத்துவொ","otti, ottuvo",,,,Stay aside,ஒதுங்கு,,,,verb,corpus_sourashtradictionary
,,ஒத்தி ஹிப்3பி3 ர்ஹா,otti hibbi rhaa,,,,Stay away,"தள்ளி இரு, தள்ளி நில், விலகி இரு",,,,verb,corpus_sourashtradictionary
,,"சோர், சொருவொ","cOr, coruvo",,,,Steal,திருடு,,,,verb,corpus_sourashtradictionary
,,"ஸுவ்ஜி, ஸுவ்ஜுவொ","suvji, suvjuvo",,,,Steam,அவி,,,,verb,corpus_sourashtradictionary
,,"தே3ஸ், தெ3ஸுவொ","dEs, desuvo",,,,Stick,ஒட்டு,,,,verb,corpus_sourashtradictionary
,,"(விஞ்சு ஸொகன்) தொஞ்சி, தொஞ்சுவொ","(vinjcu sokan) tonjci, tonjcuvo",,,,Sting,(கொடுக்கால்) கொட்டு,,,,verb,corpus_sourashtradictionary
,,"ஒங்கி3, ஒங்கு3வொ","onggi, ongguvo",,,,Stoop,குனி,,,,verb,corpus_sourashtradictionary
,,ஹிப்பி3 ர்ஹவாட் / ர்ஹவடு3வொ,hipbi rhavaaT / rhavaDuvo,,,,"Stop, Prevent",நிறுத்து,,,,verb,corpus_sourashtradictionary
,,"நித்ராட், நித்ரடு3வொ","nitraaT, nitraDuvo",,,,Strain,வடிகட்டு,,,,verb,corpus_sourashtradictionary
,,கெ3லொ பிஸ்கி / பிஸ்குவொ,gelo piski / piskuvo,,,,Strangle,கழுத்தை நெரி,,,,verb,corpus_sourashtradictionary
,,"அந்தி3, அந்து3வொ","andi, anduvo",,,,Stretch out,எட்டு,,,,verb,corpus_sourashtradictionary
,,திவுஞ்சி தோ2வ் / தொ2வொ,tivunjci thOv / thovo,,,,Stuff it,திணித்து வை,,,,verb,corpus_sourashtradictionary
,,"பெ3து3ராட், பெ3து3ரடு3வொ","beduraaT, beduraDuvo",,,,Stun,பிரமிக்கச் செய்,,,,verb,corpus_sourashtradictionary
,,"உட்3கா4ட், உட்3க3டு3வொ","uDghaaT, uDgaDuvo",,,,Subdue,அடக்கு,,,,verb,corpus_sourashtradictionary
,,"என்கி3, என்கு3வொ","engi, enguvo",,,,Submit,அடங்கு,,,,verb,corpus_sourashtradictionary
,,ஸமர்ப்பித் கேர் / கெருவொ,samarppit kEr / keruvo,,,,Submit it,சமர்ப்பி,,,,verb,corpus_sourashtradictionary
,,"ஜூ2ர், ஜு2ருவொ","jhoor, jhuruvo",,,,Suck,உறிஞ்சு,,,,verb,corpus_sourashtradictionary
,,கெஷ்டம் போட் / பொடு3வொ,keshTam pOT / poDuvo,,,,Suffer,கஷ்டப்படு,,,,verb,corpus_sourashtradictionary
,,பெ3து3ராட் / பெ3து3ரடு3வொ,beduraaT / beduraDuvo,,,,"Surprise, Amaze",ஆச்சரியப்படுத்து,,,,verb,corpus_sourashtradictionary
,,"நிள்ச்சி, நிள்ச்சுவொ","niLcci, niLccuvo",,,,Survive,நிலைத்திரு,,,,verb,corpus_sourashtradictionary
,,"கீ3ல், கி3லுவொ","geel, giluvo",,,,Swallow,முழுங்கு,,,,verb,corpus_sourashtradictionary
,,"மிங்கி3, மிங்கு3வொ","minggi, mingguvo",,,,Swallow,முழுங்கு,,,,verb,corpus_sourashtradictionary
,,குப்பொ வார் / வருவொ,kuppo vaar / varuvo,,,,Sweep,"அள்ளு, குப்பை பெருக்கு",,,,verb,corpus_sourashtradictionary
,,வார் / வருவொ,vaar / varuvo,,,,Sweep,"அள்ளு, வாரி எடு",,,,verb,corpus_sourashtradictionary
,,"து4ண்டி3, து4ண்டு3வொ","dhuNDi, dhuNDuvo",,,,Swim,நீந்து,,,,verb,corpus_sourashtradictionary
,,"தீர், திருவொ","teer, tiruvo",,,,Swim,நீந்து,,,,verb,corpus_sourashtradictionary
,,"ஈதொ கா2ள், ஈதொ களுவொ","eeto khaaL, eeto kaLuvo",,,,Swim,நீந்து,,,,verb,corpus_sourashtradictionary
,,"ஹிந்தா3ல், ஹிந்த3லுவொ","hindaal, hindaluvo",,,,Swing,ஊஞ்சலாடு,,,,verb,corpus_sourashtradictionary
,,சுட்டு பி2ராட் / பி2ரடு3வொ,cuTTu phiraaT / phiraDuvo,,,,Swirl,சுழற்று,,,,verb,corpus_sourashtradictionary
,,"ஹேட், ஹெடு3வொ","hET, heDuvo",,,,"Take, Pick",எடு,,,,verb,corpus_sourashtradictionary
,,"க2ல்லெ, க2ல்லுவொ","khalle, khalluvo",,,,"Take, Pick",எடு,,,,verb,corpus_sourashtradictionary
,,"லெஜ்ஜா, லெஜ்ஜவொ","lejjaa, lejjavo",,,,Take away,கொண்டு போ,,,,verb,corpus_sourashtradictionary
,,"கௌ3ஞ்சிலெ, கௌ3ஞ்சுலுவொ","gaunjcile, gaunjculuvo",,,,Take care,கவனித்துக் கொள்,,,,verb,corpus_sourashtradictionary
,,வத்தொ கேர் / கெருவொ,vatteaa kEr / keruvo,,,,Talk,பேசு,,,,verb,corpus_sourashtradictionary
,,"ஶுந்தி3, ஶுந்து3வொ","ssundi, ssunduvo",,,,Tan,பதனிடு,,,,verb,corpus_sourashtradictionary
,,"மிட்டி, மிட்டுவொ","miTTi, miTTuvo",,,,Tap,"சுண்டு, கொட்டு",,,,verb,corpus_sourashtradictionary
,,"ருசி ஸா, ருசி ஸவொ","ruci saa, ruci savo",,,,Taste,சுவைத்துப்பார்,,,,verb,corpus_sourashtradictionary
,,"ஸிக்காட், ஸிக்கடு3வொ","sikkaaT, sikkaDuvo",,,,Teach,கற்றுக் கொடு,,,,verb,corpus_sourashtradictionary
,,"பா2ட்3, ப2டு3வொ","phaaD, phaDuvo",,,,Tear,கிழி,,,,verb,corpus_sourashtradictionary
,,"மேன், மெனுவொ","mEn, menuvo",,,,Tell,சொல்,,,,verb,corpus_sourashtradictionary
,,"ஸங்கி3, ஸங்கு3வொ","sanggi, sangguvo",,,,Tell,சொல்,,,,verb,corpus_sourashtradictionary
,,ஹவ்டி3 ஸா / ஸவொ,havDi saa / savo,,,,Think,சிந்தி,,,,verb,corpus_sourashtradictionary
,,யோஜனொ கேர் / கெருவொ,yOjano kEr / keruvo,,,,Think,யோசி,,,,verb,corpus_sourashtradictionary
,,"போம், பொமுவொ","pOm, pomuvo",,,,Thread (a needle),(ஊசியில் நூல்) கோர்,,,,verb,corpus_sourashtradictionary
,,"வீஸ், விஸுருவொ","vees, visuruvo",,,,Throw,எறி,,,,verb,corpus_sourashtradictionary
,,"ப4ந்தி3, ப4ந்து3வொ","bhandi, bhanduvo",,,,Tie,கட்டு,,,,verb,corpus_sourashtradictionary
,,"பி3கு3ஞ்சி, பி3கு3ஞ்சுவொ","bigunjci, bigunjcuvo",,,,Tighten,இறுக்கு,,,,verb,corpus_sourashtradictionary
,,ஹோட்3 கேர் / கெருவொ,hOD kEr / keruvo,,,,Tighten,இறுக்கு,,,,verb,corpus_sourashtradictionary
,,ஓர்ப்பு கெர்லெ / கெர்லுவொ,Orppu kerle / kerluvo,,,,Tolerate,பொறுத்துக்கொள்,,,,verb,corpus_sourashtradictionary
,,"ஸெகு3ஞ்சிலெ, ஸெகு3ஞ்சுலுவொ","segunjcile, segunjculuvo",,,,Tolerate,சகித்துக்கொள்,,,,verb,corpus_sourashtradictionary
,,"தே4ர், தெ4ருவொ","dhEr, dheruvo",,,,Touch,தொடு,,,,verb,corpus_sourashtradictionary
,,"து3மாட், து3மடு3வொ","dumaaT, dumaDuvo",,,,Train,பழக்கு,,,,verb,corpus_sourashtradictionary
,,"ஶிக்காட், ஶிக்கடு3வொ","ssikkaaT, ssikkaDuvo",,,,Train,பழக்கு,,,,verb,corpus_sourashtradictionary
,,"தொக்கி, தொக்குவொ","teaakki, tokkuvo",,,,Trample,காலால் மிதி,,,,verb,corpus_sourashtradictionary
,,உபசார் கேர் / கெருவொ,upacaar kEr / keruvo,,,,Treat,உபசரி,,,,verb,corpus_sourashtradictionary
,,"எத்தன் கேர், எத்தன் கெருவொ","ettan kEr, ettan keruvo",,,,Try,முயற்சி செய்,,,,verb,corpus_sourashtradictionary
,,"பி2வ்ரி, பி2வ்ருவொ","phivri, phivruvo",,,,Turn,திருப்பு,,,,verb,corpus_sourashtradictionary
,,"பீ2ர், பி2ருவொ","pheer, phiruvo",,,,Turn around,திரும்பு,,,,verb,corpus_sourashtradictionary
,,"ம்ஹொவ்லி, ம்ஹொவ்லுவொ","mhovli, mhovluvo",,,,"Turn off, Switch off",அணை,,,,verb,corpus_sourashtradictionary
,,"மெர்ஸி, மெர்ஸுவொ","mersi, mersuvo",,,,"Twinkle, Glitter",மின்னு,,,,verb,corpus_sourashtradictionary
,,"முவ்ரி, முவ்ருவொ","muvri, muvruvo",,,,Twist,"திருகு, முறுக்கு",,,,verb,corpus_sourashtradictionary
,,பீள் கா4ல் / க4லுவொ,peeL ghaal / ghaluvo,,,,Twist,"திருகு, முறுக்கு",,,,verb,corpus_sourashtradictionary
,,"ஊள், உளுவொ","uuL, uLuvo",,,,Twist,"திருகு, முறுக்கு",,,,verb,corpus_sourashtradictionary
,,ப4ராட் அவாட் / அவடு3வொ,bharaaT avaaT / avaDuvo,,,,Uncover,வெளிப்படுத்து,,,,verb,corpus_sourashtradictionary
,,உன்னொகெரி க3ணிஞ்சி / க3ணிஞ்சுவொ,unnokeri gaNinjci / gaNinjcuvo,,,,Underestimate,குறைத்து மதிப்பிடு,,,,verb,corpus_sourashtradictionary
,,ஜனி போட் / பொடு3வொ,jani pOT / poDuvo,,,,Undergo,உட்படு,,,,verb,corpus_sourashtradictionary
,,இவர் கெர்லெ / கெர்லுவொ,ivar kerle / kerluvo,,,,Understand,புரிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,இவர் பொட3ள்ளெ / பொட3ள்ளுவொ,ivar poDaLLe / poDaLLuvo,,,,Understand,புரிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,க2ல்லி கேர் / கெருவொ,khalli kEr / keruvo,,,,Undertake,மேற்கொள்,,,,verb,corpus_sourashtradictionary
,,"ஸொவ்டி3, ஸொவ்டு3வொ","sovDi, sovDuvo",,,,Undress,கழட்டு,,,,verb,corpus_sourashtradictionary
,,"ஹூட், ஹுடு3வொ","hooT, huDuvo",,,,Unfold,பிரி,,,,verb,corpus_sourashtradictionary
,,தொ3ரி ஸொவ்டி3 ஸோட் / ஸொடு3வொ,dori sovDi sOT / soDuvo,,,,Unleash,கட்டவிழ்த்து விடு,,,,verb,corpus_sourashtradictionary
,,க4ந்த்ரொ ஸொவ்டி3 / ஸொவ்டு3வொ,ghantro sovDi / sovDuvo,,,,Unpack,கட்டைப் பிரி,,,,verb,corpus_sourashtradictionary
,,"ஸொவ்டி3, ஸொவ்டு3வொ","sovDi, sovDuvo",,,,Untie,"அவிழ், கழட்டு",,,,verb,corpus_sourashtradictionary
,,"ஸொவ்டி3, ஸொவ்டு3வொ","sovDi, sovDuvo",,,,Unwrap,அவிழ்த்து விடு,,,,verb,corpus_sourashtradictionary
,,நொவ்வொ கேர் / கெருவொ,novvo kEr / keruvo,,,,Update,புதுப்பி,,,,verb,corpus_sourashtradictionary
,,பி4ள்ளொ கேர் / கெருவொ,bhiLLo kEr / keruvo,,,,Upgrade,மேம்படுத்தல்,,,,verb,corpus_sourashtradictionary
,,ஆத3ரொ தே3 / தெவொ,aadaro dE / tevo,,,,Uphold,ஆதரி,,,,verb,corpus_sourashtradictionary
,,இவர் ஹிங்கா3ட் / ஹிங்க3டு3வொ,ivar hinggaaT / hinggaDuvo,,,,Upload,பதிவேற்றவும்,,,,verb,corpus_sourashtradictionary
,,மூள் ஸெரொ உக்கி / உக்குவொ,mooL sero ukki / ukkuvo,,,,Uproot,வேரோடு பிடுங்கு,,,,verb,corpus_sourashtradictionary
,,"அல்லாட், அல்லடு3வொ","allaaT, allaDuvo",,,,Urge,அவசரப்படு,,,,verb,corpus_sourashtradictionary
,,உபயோக்3 கேர் / கெருவொ,upayOg kEr / keruvo,,,,Use,பயன்படுத்து,,,,verb,corpus_sourashtradictionary
,,"உபயுகி3, உபயுகு3வொ","upayugi, upayuguvo",,,,Use,பயன்படுத்து,,,,verb,corpus_sourashtradictionary
,,"வௌரி, வௌவ்ருவொ","vauri, vauvruvo",,,,Use,பயன்படுத்து,,,,verb,corpus_sourashtradictionary
,,உபயோக்3 கேர் / கெருவொ,upayOg kEr / keruvo,,,,Utilize,உபயோகி,,,,verb,corpus_sourashtradictionary
,,வெதுர்ஞ்ஸிவி தோ2வ் / தொ2வொ,veturnjsivi thOv / thovo,,,,Vaccinate,தடுப்பூசி போடு,,,,verb,corpus_sourashtradictionary
,,ஸெர்க்கொ ஸா / ஸவொ,serkko saa / savo,,,,Validate,சரி பார்,,,,verb,corpus_sourashtradictionary
,,ஸெர்க்கொ ஸா / ஸவொ,serkko saa / savo,,,,Verify,சரி பார்,,,,verb,corpus_sourashtradictionary
,,"ஸா, ஸவொ","saa, savo",,,,View,பார்,,,,verb,corpus_sourashtradictionary
,,"தா3ட், த3டு3வொ","daaT, daDuvo",,,,Violate,மீறு,,,,verb,corpus_sourashtradictionary
,,"லுண்டி3, லுண்டு3வொ","luNDi, luNDuvo",,,,Violate,மீறு,,,,verb,corpus_sourashtradictionary
,,ப்ரவேஶ் கேர் / கெருவொ,pravEss kEr / keruvo,,,,Visit,வருகை தா,,,,verb,corpus_sourashtradictionary
,,விஜயம் கேர் / கெருவொ,vijayam kEr / keruvo,,,,Visit,வருகை தா,,,,verb,corpus_sourashtradictionary
,,கல்பனொ கெரி ஸா / ஸவொ,kalpano keri saa / savo,,,,Visualize,கற்பனை செய்துபார்,,,,verb,corpus_sourashtradictionary
,,ஒக3ரி கேர் / கெருவொ,ogari kEr / keruvo,,,,Vomit,வாந்தி எடு,,,,verb,corpus_sourashtradictionary
,,வம்னி கேர் / கெருவொ,vamni kEr / keruvo,,,,Vomit,வாந்தி எடு,,,,verb,corpus_sourashtradictionary
,,"ஓடு தாய், ஓடு தவொ","OTu taay, OTu tavo",,,,Vote,வாக்களி,,,,verb,corpus_sourashtradictionary
,,"ர்ஹக்கி, ர்ஹக்குவொ","rhakki, rhakkuvo",,,,Wait,காத்திரு,,,,verb,corpus_sourashtradictionary
,,"ர்ஹா, ர்ஹவொ","rhaa, rhavo",,,,Wait,"இரு, தங்கு",,,,verb,corpus_sourashtradictionary
,,"நோஸ், நொஸுவொ","nOs, nosuvo",,,,Wait,பொறு,,,,verb,corpus_sourashtradictionary
,,"ஜாய், ஜவொ","jaay, javo",,,,Wake,விழித்தெழு,,,,verb,corpus_sourashtradictionary
,,"சால், சலுவொ","caal, caluvo",,,,Walk,நட,,,,verb,corpus_sourashtradictionary
,,"ஹிண்டி3, ஹிண்டு3வொ","hiNDi, hiNDuvo",,,,Wander,சுற்றித்திரி,,,,verb,corpus_sourashtradictionary
,,இஷ்டம் போட் / பொடு3வொ,ishTam pOT / poDuvo,,,,Want,விருப்பம் கொள்,,,,verb,corpus_sourashtradictionary
,,"தூ4வ், து4வொ","dhoov, dhuvo",,,,Wash,கழுவு,,,,verb,corpus_sourashtradictionary
,,"மஞ்ஜி, மஞ்ஜுவொ","manjji, manjjuvo",,,,Wash,துலக்கு,,,,verb,corpus_sourashtradictionary
,,"மோஸ், மொஸுவொ","mOs, mosuvo",,,,Wash,அலம்பு,,,,verb,corpus_sourashtradictionary
,,"கு4ஞ்ஜி, கு4ஞ்ஜுவொ","ghunjji, ghunjjuvo",,,,Wash (Clothes),துவை,,,,verb,corpus_sourashtradictionary
,,"நிங்கி, நிங்குவொ","ningki, ningkuvo",,,,Wash clothes,துவை,,,,verb,corpus_sourashtradictionary
,,க3வுஞ்சி ஸா / ஸவொ,gavunjci saa / savo,,,,Watch,கூர்ந்து நோக்கு,,,,verb,corpus_sourashtradictionary
,,"க4ல்லெ, க4ல்லுவொ","ghalle, ghalluvo",,,,Wear,அணிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,"பி2ல்லெ, பி2ல்லுவொ","phille, philluvo",,,,Wear,அணிந்துகொள்,,,,verb,corpus_sourashtradictionary
,,"தி3ஜாட், தி3ஜடு3வொ,","dijaaT, dijaDuvo,",,,,Wear it away,தேய்ந்து போக வை,,,,verb,corpus_sourashtradictionary
,,"வீன், வினுவொ","veen, vinuvo",,,,Weave,நெய்,,,,verb,corpus_sourashtradictionary
,,"ரோட், ரொடு3வொ","rOT, roDuvo",,,,Weep,அழு,,,,verb,corpus_sourashtradictionary
,,"பா4ர் தாய், பா4ர் தவொ","bhaar taay, bhaar tavo",,,,Weigh,எடை போடு,,,,verb,corpus_sourashtradictionary
,,ஜோக்3 / ஜொகு3வொ,jOg / joguvo,,,,Weigh,எடையிடு,,,,verb,corpus_sourashtradictionary
,,"பொள்ளிபோட், பொள்ளிபொடு3வொ","poLLipOT, poLLipoDuvo",,,,Welter,புரளு,,,,verb,corpus_sourashtradictionary
,,ஒல்லொ கேர் / கெருவொ,ollo kEr / keruvo,,,,Wet,ஈரமாக்கு,,,,verb,corpus_sourashtradictionary
,,"பி3வ்ஜி, பி3வ்ஜுவொ","bivji, bivjuvo",,,,Wet,நனை,,,,verb,corpus_sourashtradictionary
,,"ப2ங்கி3ட், ப2ங்கி3டு3வொ","phanggiT, phanggiDuvo",,,,Winnow,(முறத்தால்) புடை,,,,verb,corpus_sourashtradictionary
,,"போஸ், பொஸுவொ","pOs, posuvo",,,,Wipe,துடை,,,,verb,corpus_sourashtradictionary
,,ஆஸ்தொ போட் / பொடு3வொ,aasto pOT / poDuvo,,,,Wish,ஆசைப்படு,,,,verb,corpus_sourashtradictionary
,,"பாய்ஞ்போட், பாய்ஞ்பொடு3வொ","paaynjpOT, paaynjpoDuvo",,,,Worship,வழிபடு,,,,verb,corpus_sourashtradictionary
,,"ப2ங்கி3ல்லெ, ப2ங்கு3ல்லுவொ","phanggille, phanggulluvo",,,,Wrap up,போர்த்திக்கொள்,,,,verb,corpus_sourashtradictionary
,,"முவ்ரி, முவ்ருவொ","muvri, muvruvo",,,,Wring,முறுக்கு,,,,verb,corpus_sourashtradictionary
,,"லிக்கி, லிக்குவொ","likki, likkuvo",,,,Write,எழுது,,,,verb,corpus_sourashtradictionary
,,தொ4ம்ப்3ளாய் தே3 / தெ3வொ,dhombLaay dE / devo,,,,Yawn,கொட்டாவி விடு,,,,verb,corpus_sourashtradictionary
,,ஸொடி3 தே4ர் / தெ4ருவொ,soDi dhEr / dheruvo,,,,Yield,விட்டுக்கொடு,,,,verb,corpus_sourashtradictionary
