sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢲꣁꢞ꣄ꢮꢶ,हा॑ड्वि,ஹொட்3வி,ho'd'vi,hODvi,hŏḍvi,ɦoɖʋɪ,serve,பரிமாறு,,,,Simple-Verbs,words
ꢣꢾꢳ꣄꣄ꢒꣁ ꢦꣂꢜ꣄,द॑ळ्का॑ पोट,தெ3ள்கொபோட்,de'l'ko' pot',dELkO poT,dĕl̤kŏ poṭ,d̪eɭko poːʈ,become stout,பரு,,,,Simple-Verbs,words
ꢨꢿ,पे,பே,be,be,be,beː,drink,பருகு,,,,Simple-Verbs,words
ꢗꢾꢜ꣄ꢮꢫꢶ ꢬꢴꢵ,च॑ट्वयि र्हा,செட்வயி ரா:,che't'vayi rhaa,cETvayi rhA,cĕṭvayi rhā,t͡ʃeʈʋəjɪ ɾɦɑː,Increase,பல்கு,,,,Simple-Verbs,words
ꢮꢿꢥ꣄ ꢲꣂ ꢚꢸꢒ꣄ꢒꢸ ꢲꣂ,वेन हो,வேன் ஹோ,ven ho jhukku ho,ven ho jhukku ho,ven ho jhukku ho,ʋeːn̪ ɦoː d͡ʒʰukku ɦoː,Increase,பல்கு,,,,Simple-Verbs,words
ꢦꢭꢶꢛ꣄ꢗꢶ,फलिञ्चि,ப2லிஞ்சி,palinchi,paliJci,paliñci,pəlɪɲt͡ʃɪ,produce result,பலி,,,,Simple-Verbs,words
ꢮꢜ꣄ꢒꢾ ꢒꢿꢬ꣄,वट्क॑ केर्,வட்கெகேர்,vat'ke' ker,vaTkE ker,vaṭkĕ ker,ʋəʈke keːɾ,tame,பழக்கு,,,,Simple-Verbs,words
ꢦꣁꢳ꣄ꢔꢶ,पा॑ळ्गि,பொள்கி3,po'l'gi,pOLgi,pŏl̤gi,poɭgɪ,mix with,பழகு,,,,Simple-Verbs,words
ꢦꣁꢬꣁ ꢕꢵꢭ꣄,पा॑रा॑ घाल,பொரொ கா4ல்,po'ro' ghaal,pOrO ghAl,pŏrŏ ghāl,poɾo gʰɑːl,Blame,பழி,,,,Simple-Verbs,words
ꢗꢹꢒ꣄ ꢱꢖ꣄ꢔꢶ,चूक सङ्गि,சூக் ஸங்கி3,chook sangi,cUk saGgi,cūk saṅgi,t͡ʃuːk s̪əŋgɪ,Blame,பழி,,,,Simple-Verbs,words
ꢚꣂꢭꢶꢛ꣄ꢗꢶ,झा॑लिञ्चि,ஜொ2லிஞ்சி,jholinchi,jholiJci,jholiñci,d͡ʒʰoːlɪɲt͡ʃɪ,glitter,பளபள,,,,Simple-Verbs,words
ꢤꢾꢬ꣄꣄ꢭꢾ,ध॑र्ल॑,தெ4ர்லே,dhe'rle',dhErlE,dhĕrlĕ,d̪ʰeɾle,hold,பற்று,,,,Simple-Verbs,words
ꢲꢸꢞ꣄,हूड्,ஹூட்3,hud',huD,huḍ,ɦuɖ,fly,பற,,,,Simple-Verbs,words
ꢦ꣄ꢬꢒꢜꢥꣁ ꢒꢿꢬ꣄,प्रकटना॑ केर,ப்ரகடனொ கேர்,prakat'ano' ker,prakaTanO ker,prakaṭanŏ ker,pɾəkəʈən̪o keːɾ,proclaim,பறை,,,,Simple-Verbs,words
ꢦꢥꢶ ꢨꢶꢥ꣄ꢣꢸꢥ꣄ ꢪꢶꢳꢫꢶ ꢬꢴꢵ,पनि बिन्दुन मिळयि र्हा,பனி பி3ந்து3ன் மிளயி ரா:,pani bindun mil'ayi rhaa,pani bindun miLayi rhA,pani bindun mil̤ayi rhā,pən̪ɪ bɪn̪d̪un̪ mɪɭəjɪ ɾɦɑː,"collect dew, filled with tears",பனி,,,,Simple-Verbs,words
ꢣꣁꢭꢵꢪ꣄ꢦꢥꢶ ꢲꢶꢨ꣄ꢨꢶ ꢬꢴꢵ,दोलाम पनि हिब्बि र्हा,தொ3ளாம்பனி ஹிப்3பி3 ரா:,do'laampani hibbi rhaa,dOlAmpani hibbi rhA,dŏlāmpani hibbi rhā,d̪olɑːmpən̪ɪ ɦɪbbɪ ɾɦɑː,"collect dew, filled with tears",பனி,,,,Simple-Verbs,words
ꢔꢵꢮ꣄,गाव,கா3வ்,gaav,gAv,gāv,gɑːʋ,sing,பாடு,,,,Simple-Verbs,words
ꢨꢵꢤꣁ ꢒꢿꢬ꣄,बाधा॑ केर,பா3தொ4 கேர்,baadho' ker,bAdhO ker,bādhŏ ker,bɑːd̪ʰo keːɾ,Affect,பாதி,,,,Simple-Verbs,words
ꢨꢵꢤꣁ ꢦꣁꢥ꣄ꢣꢵꢜ꣄,बाधा॑ पा॑न्दाट,பா3தொ4 பொந்தா3ட்,baadho' po'ndaat',bAdhO pOndAT,bādhŏ pŏndāṭ,bɑːd̪ʰo pon̪d̪ɑːʈ,Affect,பாதி,,,,Simple-Verbs,words
ꢬꢒ꣄ꢰꢠꣁ ꢒꢿꢬ꣄,ꢬरक्षणा॑ केर,ரக்ஷணொ கேர்,rakshano' ker,rakSaNO ker,rakṣaṇŏ ker,ɾəkʂəɳo keːɾ,protect,பாதுகா,,,,Simple-Verbs,words
ꢬꢒ꣄ꢰꢶ,रक्षि,ரக்ஷி,rakshi,rakSi,rakṣi,ɾəkʂɪ,protect,பாதுகா,,,,Simple-Verbs,words
ꢦ꣄ꢬꢮꢲꢶ,प्रवहि,ப்ரவஹி,pravahi,pravahi,pravahi,pɾəʋəɦɪ,Flood/run in spate,பாய்,,,,Simple-Verbs,words
ꢦꢵꢱꢥꣁ ꢒꢿꢬ꣄,पासना॑ केर,பாஸனொ கேர்,paasano' ker,pAsanO ker,pāsanŏ ker,pɑːs̪ən̪o keːɾ,Irrigate/flush,பாய்ச்சு,,,,Simple-Verbs,words
ꢱꢵ,सा,ஸா,saa,sA,sā,s̪ɑː,See/look,பார்,,,,Simple-Verbs,words
ꢕꢾꢥꢪ꣄ ꢒꢿꢬ꣄,घेनम केर,கெ4னம் கேர்,ghe'nam ker,ghEnam ker,ghĕnam ker,gʰen̪əm keːɾ,Praise/honour,பாராட்டு,,,,Simple-Verbs,words
ꢕꣃꢬ꣄ꢡꣁ ꢒꢿꢬ꣄,गौर्तो केर,கௌ3ர்தொ கேர்,ghaurto' ker,ghaurtO ker,ghaurtŏ ker,gʰəuɾt̪o keːɾ,Praise/honour,பாராட்டு,,,,Simple-Verbs,words
ꢯ꣄ꢭꢵꢕꢥꣁ ꢒꢿꢬ꣄,श्लाघना॑ केर,ஶ்லாக4னொ கேர்,shlaaghano' ker,zlAghanO ker,ślāghanŏ ker,ʃlɑːgʰən̪o keːɾ,Praise/honour,பாராட்டு,,,,Simple-Verbs,words
ꢆꢦꢫꣂꢒ꣄ ꢒꢿꢬ꣄,उपयोक केर,உபயோக் கேர்,upayok ker,upayok ker,upayok ker,upəjoːk keːɾ,use,பாவி,,,,Simple-Verbs,words
ꢥꢹꢔ꣄,नूग,நூக்3,noog,nUg,nūg,n̪uːg,use,பாவி,,,,Simple-Verbs,words
ꢕꢵꢭ꣄,घाल्,கா4ல்,ghaal,ghAl,ghāl,gʰɑːl,sow,பாவு,,,,Simple-Verbs,words
ꢪꢥ꣄ꢡꢸꢱꢾꢬ ꢬꢴꢵ,मन्तुस॑र र्हा,மந்துஸெர ரா:,mantuse'ra rhaa,mantusEra rhA,mantusĕra rhā,mən̪t̪us̪eɾə ɾɦɑː,Have flaw,பிசகு,,,,Simple-Verbs,words
ꢗꢶꢔꢸꢜ꣄ꢜꢒꢥꢶ ꢬꢴꢵ,चिगुट्टकनि र्हा,சிகு3ட்டகனி ரா:,chigut't'akani rhaa,ciguTTakani rhA,ciguṭṭakani rhā,t͡ʃɪguʈʈəkən̪ɪ ɾɦɑː,be sticky,பிசுபிசு,,,,Simple-Verbs,words
ꢒꢸꢱꢶꢬ꣄,कुसिर,குஸிர்,kusir,kusir,kusir,kus̪ɪɾ,"squeeze, knead",பிசை,,,,Simple-Verbs,words
ꢤꢾꢬ꣄,ध॑र,தே4ர்,dhe'r,dhEr,dhĕr,d̪ʰeɾ,catch,பிடி,,,,Simple-Verbs,words
ꢆꢒ꣄ꢒꢶ,उक्कि,உக்கி,ukki,ukki,ukki,ukkɪ,snatch,பிடுங்கு,,,,Simple-Verbs,words
ꢪꣁꢥ꣄ꢥꢸꢩꢿꢡ꣄ ꢲꣂ,मा॑न्नुभेत हो,மொன்னுபே4த் ஹோ,mo'nnubhet ho,mOnnubhet ho,mŏnnubhet ho,mon̪n̪ubʰeːt̪ ɦoː,Dissent/tussle,பிணக்கு,,,,Simple-Verbs,words
ꢪꢶꢭꢶ ꢬꢴꢵ,मिलि र्हा,மிளி ரா:,mili rhaa,mili rhA,mili rhā,mɪlɪ ɾɦɑː,Entangle/,பிணி,,,,Simple-Verbs,words
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬꢶ ꢬꢴꢵ,कुट्कान च॑रि र्हा,குட்கான் செரி ரா:,kut'kaan che'ri rhaa,kuTkAn cEri rhA,kuṭkān cĕri rhā,kuʈkɑːn̪ t͡ʃeɾɪ ɾɦɑː,Entangle/,பிணி,,,,Simple-Verbs,words
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢫꢶ ꢬꢴꢵ,कुट्कान सन्धयि र्हा,குட்கான் ஸந்த4யி ரா:,kut'kaan sandhayi rhaa,kuTkAn sandhayi rhA,kuṭkān sandhayi rhā,kuʈkɑːn̪ s̪ən̪d̪ʰəjɪ ɾɦɑː,Entangle/,பிணி,,,,Simple-Verbs,words
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬ꣄ꢗꢶ,कुट्कान च॑र्चि,குட்கான் செர்சி,kut'kaan che'rchi,kuTkAn cErci,kuṭkān cĕrci,kuʈkɑːn̪ t͡ʃeɾt͡ʃɪ,join,பிணை,,,,Simple-Verbs,words
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢶ,कुट्कान सन्धि,குட்கான் ஸந்தி4,kut'kaan sandhi,kuTkAn sandhi,kuṭkān sandhi,kuʈkɑːn̪ s̪ən̪d̪ʰɪ,join,பிணை,,,,Simple-Verbs,words
ꢔꣁꢳ ꢔꣁꢳꢫꢶ ꢬꢴꢵ,गा॑ळ्गा॑ळयि र्हा,கொ3ளகொ3ளயி ரா:,go'l'a go'l'ayi rhaa,gOLa gOLayi rhA,gŏl̤a gŏl̤ayi rhā,goɭə goɭəjɪ ɾɦɑː,babble /prate,பிதற்று,,,,Simple-Verbs,words
ꢦꢶꢱ꣄ꢒꢶ,पिस्कि,பிஸ்கி,piski,piski,piski,pɪs̪kɪ,Press out,பிதுக்கு,,,,Simple-Verbs,words
ꢦꢶꢱ꣄ꢒꢫꢶ ꢙꢵ,पिस्कयि जा,பிஸ்கயி ஜா,piskayi jaa,piskayi jA,piskayi jā,pɪs̪kəjɪ d͡ʒɑː,be pressed out,பிதுங்கு,,,,Simple-Verbs,words
ꢦꢱ꣄ꢒꢜ꣄ ꢦꣂꢜ꣄,पस्कट पोट,பஸ்கட் போட்,paskat' pot',paskaT poT,paskaṭ poṭ,pəs̪kəʈ poːʈ,stay behind,பிந்து,,,,Simple-Verbs,words
ꢧꢜ꣄ꢜꢶ ꢬꢴꢵ,फट्टि र्हा,ப2ட்டி ரா:,phat't'i rhaa,phaTTi rhA,phaṭṭi rhā,pʰəʈʈɪ ɾɦɑː,be torn,பிய்,,,,Simple-Verbs,words
ꢧꢵꢜ꣄ꢜ,फाट्,பா2ட்,phaat't'a,phATTa,phāṭṭa,pʰɑːʈʈə,tear,பிய்,,,,Simple-Verbs,words
ꢚꣁꢭꢶꢛ꣄ꢗꢶ,झा॑लिञ्चि,ஜொ2லிஞ்சி,jho'linchi,jhOliJci,jhŏliñci,d͡ʒʰolɪɲt͡ʃɪ,shine,பிரகாசி,,,,Simple-Verbs,words
ꢙꢿꢥ꣄,जेन्,ஜேன்,jen,jen,jen,d͡ʒeːn̪,deliver,பிரசவி,,,,Simple-Verbs,words
ꢦ꣄ꢬꢡꢶꢦ꣄ꢬꢒꢵꢯ꣄ ꢒꢿꢬ꣄,प्रतिप्ररकाश केर,ப்ரதிப்ரகாஶ் கேர்,pratiprakaash ker,pratiprakAz ker,pratiprakāś ker,pɾət̪ɪpɾəkɑːʃ keːɾ,reflect,பிரதிபலி,,,,Simple-Verbs,words
ꢃꢯ꣄꣄ꢗꢬ꣄ꢫꢸ ꢲꣂ,आश्चर्यु हो,ஆஶ்சர்யு ஹோ,aashcharyu ho,Azcaryu ho,āścaryu ho,ɑːʃt͡ʃəɾju ɦoː,Wonder,பிரமி,,,,Simple-Verbs,words
ꢆꢦꢫꣁꢔ꣄ ꢒꢿꢬ꣄,उपयोक केर,உபயோக் கேர்,upayo'g ker,upayOg ker,upayŏg ker,upəjog keːɾ,use,பிரயோகி,,,,Simple-Verbs,words
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢿꢬ꣄,प्रवेश केर,ப்ரவேஶ் கேர்,pravesh ker,pravez ker,praveś ker,pɾəʋeːʃ keːɾ,enter,பிரவேசி,,,,Simple-Verbs,words
ꢮꢜꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,वटा॑ हा॑य र्हा,வடொ ஹொய் ரா:,vat'o' ho'yrhaa,vaTO hOyrhA,vaṭŏ hŏyrhā,ʋəʈo ɦojɾɦɑː,be separated,பிரி,,,,Simple-Verbs,words
ꢮꢜꣁ ꢲꣂ,वटो हो,வடொ ஹோ,vat'o' ho,vaTO ho,vaṭŏ ho,ʋəʈo ɦoː,be separated,பிரி,,,,Simple-Verbs,words
ꢮꢜꣁ ꢒꢿꢬ꣄,वटा॑ केर,வடொ கேர்,vat'o' ker,vaTO ker,vaṭŏ ker,ʋəʈo keːɾ,separate,பிரி,,,,Simple-Verbs,words
ꢩꢵꢔ꣄ ꢒꢿꢬ꣄,भाग केर,பா4க்3 கேர்,bhaag ker,bhAg ker,bhāg ker,bʰɑːg keːɾ,separate,பிரி,,,,Simple-Verbs,words
ꢦ꣄ꢬꢾꢬꢥꣁ ꢒꢿꢬ꣄,प्रेरना॑ केर,ப்ரேரனொ கேர்,pre'rano' ker,prEranO ker,prĕranŏ ker,pɾeɾən̪o keːɾ,propose,பிரேரி,,,,Simple-Verbs,words
ꢦꢶꢳ꣄,पिळ्,பீள்,pil',piL,pil̤,pɪɭ,squeeze,பிழி,,,,Simple-Verbs,words
ꢙꢶꢮ꣄ꢭꢶ ꢬꢴꢵ,जिव्लि र्हा,ஜிவ்லி ரா:,jivli rhaa,jivli rhA,jivli rhā,d͡ʒɪʋlɪ ɾɦɑː,survive,பிழை,,,,Simple-Verbs,words
ꢧꢵꢜ꣄ ꢒꢿꢬ꣄,फाट केर,பா2ட் கேர்,phaat' ker,phAT ker,phāṭ ker,pʰɑːʈ keːɾ,split,பிள,,,,Simple-Verbs,words
ꢕꢶꢶꢪ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,घिम्कार केर,கி4ம்கார் கேர்,ghiimkaar ker,ghiimkAr ker,ghiimkār ker,gʰɪɪmkɑːɾ keːɾ,trumpet,பிளிறு,,,,Simple-Verbs,words
ꢇꢙ꣄,ऊज,ஊஜ்,ooj,Uj,ūj,uːd͡ʒ,take birth,பிற,,,,Simple-Verbs,words
ꢱꢸꢜ꣄ꢜꢶ ꢙꢵ,सुट्टि जा,ஸுட்டி ஜா,sut't'i jaa,suTTi jA,suṭṭi jā,s̪uʈʈɪ d͡ʒɑː,slip,பிறழ்,,,,Simple-Verbs,words
ꢱꢸꢫꢦ꣄ꢬꢩꢵꢮ꣄ ꢔꢵꢮ꣄,सुयप्रभाव गाव,ஸுயப்ரபா4வ் கா3வ்,suyaprabhaav gaav,suyaprabhAv gAv,suyaprabhāv gāv,s̪ujəpɾəbʰɑːʋ gɑːʋ,praise self,பீத்து,,,,Simple-Verbs,words
ꢙꣁꢪꢵꢜ꣄,जा॑माट्,ஜெமாட்,jo'maat',jOmAT,jŏmāṭ,d͡ʒomɑːʈ,feed,புகட்டு,,,,Simple-Verbs,words
ꢪꢾꢬ꣄ꢗꢶ,म॑र्चि,மெர்சி,me'rchi,mErci,mĕrci,meɾt͡ʃɪ,praise,புகழ்,,,,Simple-Verbs,words
ꢤꢹꢬ꣄,तूर्,தூர்,dhoor,dhUr,dhūr,d̪ʰuːɾ,enter,புகு,,,,Simple-Verbs,words
ꢡꢸꢬꢵꢜ꣄,तुराट्,துராட்,turaat',turAT,turāṭ,t̪uɾɑːʈ,thrust,புகுத்து,,,,Simple-Verbs,words
ꢤꢸꢪꢫꢶ ꢬꢴꢵ,धुमयि र्हा,து4மயி ரா:,dhumayi rhaa,dhumayi rhA,dhumayi rhā,d̪ʰuməjɪ ɾɦɑː,smoke,புகை,,,,Simple-Verbs,words
ꢤꢸꢪꢵꢜ꣄,धुमाट,து4மாட்,dhumaat',dhumAT,dhumāṭ,d̪ʰumɑːʈ,smoke,புகை,,,,Simple-Verbs,words
ꢡꢾꢱꢶ ꢧꣁꢜ꣄,त॑सि फा॑ट,தெஸி போ2ட்,te'si pho't',tEsi phOT,tĕsi phŏṭ,t̪es̪ɪ pʰoʈ,Thrash,புடை,,,,Simple-Verbs,words
ꢬꢾꢔꢶꢞꢶ ꢧꣁꢜ꣄,र॑गिडि फा॑ट,ரெகி3டி3 போ2ட்,re'gid'i pho't',rEgiDi phOT,rĕgiḍi phŏṭ,ɾegɪɖɪ pʰoʈ,Thrash,புடை,,,,Simple-Verbs,words
ꢧꢸꢔ꣄ꢔꢶ ꢬꢴꢵ,फुग्गि र्हा,பு2க்3கி3 ரா:,phuggi rhaa,phuggi rhA,phuggi rhā,pʰuggɪ ɾɦɑː,swell,புடை,,,,Simple-Verbs,words
ꢦꢸꢥꢬꢸꢣ꣄ ꢤꢵꢬꢥꣁ ꢒꢿꢬ꣄,पुनरुद्धारणा॑ केर,புனருத்3தா4ரணொ கேர்,punarud dhaarano' ker,punarud dhAranO ker,punarud dhāranŏ ker,pun̪əɾud̪ d̪ʰɑːɾən̪o keːɾ,renovate,புதுப்பி,,,,Simple-Verbs,words
ꢥꣁꢮꣁ ꢒꢿꢬ꣄,ना॑वा॑ केर,நொவொ கேர்,no'vo' ker,nOvO ker,nŏvŏ ker,n̪oʋo keːɾ,renovate,புதுப்பி,,,,Simple-Verbs,words
ꢔꢞꢫꢶ ꢬꢴꢵ,गडयि र्हा,க3ட3யி ரா:,gad'ayi rhaa,gaDayi rhA,gaḍayi rhā,gəɖəjɪ ɾɦɑː,be buried,புதை,,,,Simple-Verbs,words
ꢔꢞ꣄,गड्,கா3ட்3,gad',gaD,gaḍ,gəɖ,bury,புதை,,,,Simple-Verbs,words
ꢤꢹꢳ꣄,धूळ्,தூ4ள்,dhool',dhUL,dhūl̤,d̪ʰuːɭ,roll,புரள்,,,,Simple-Verbs,words
ꢂꢥ꣄ꢣꢞ꣄ꢳꢿ,अन्दड्ळे,அந்த3ட்3ளே,andad'l'e,andaDLe,andaḍl̤e,ən̪d̪əɖɭeː,Understand,புரி,,,,Simple-Verbs,words
ꢙꢥ꣄ꢭꢿ,जन्ले,ஜன்லே,janle,janle,janle,d͡ʒən̪leː,Understand,புரி,,,,Simple-Verbs,words
ꢒꢳꢫꢶꢭꢿ,कळयिले,களயிலே,kal'ayile,kaLayile,kal̤ayile,kəɭəjɪleː,Understand,புரி,,,,Simple-Verbs,words
ꢗꢹꢒ꣄ ꢪꢾꢥ꣄ꢭꢶ ꢬꣂꢜ꣄,चूक म॑न्लि रोट,சூக் மென்லி ரோட்,chook me'nli rot',cUk mEnli roT,cūk mĕnli roṭ,t͡ʃuːk men̪lɪ ɾoːʈ,rave/complain,புலம்பு,,,,Simple-Verbs,words
ꢧꣀꢭꢶꢧꢵꢬ꣄ ꢲꣂ,फैलिफार हो,பை2லிபா2ர் ஹோ,phailiphaar ho,phailiphAr ho,phailiphār ho,pʰəɪlɪpʰɑːɾ ɦoː,dawn,புலர்,,,,Simple-Verbs,words
ꢱꣁꢭꢧꢵꢬ꣄ ꢲꣂ,सा॑लफार हो,ஸொளபா2ர் ஹோ,so'laphaar ho,sOlaphAr ho,sŏlaphār ho,s̪oləpʰɑːɾ ɦoː,dawn,புலர்,,,,Simple-Verbs,words
ꢮꢮ꣄ꢬꢶꢥꢶꢪ꣄ ꢬꢴꢵ,वव्रिनिम र्हा,வவ்ரினிம் ரா:,vavrinim rhaa,vavrinim rhA,vavrinim rhā,ʋəʋɾɪn̪ɪm ɾɦɑː,be in use,புழங்கு,,,,Simple-Verbs,words
ꢦꢬꢶꢫꣂꢔꢸꢪ꣄ ꢬꢴꢵ,प्रयोगुम र्हा,ப்ரயோகு3ம் ரா:,pariyogum rhaa,pariyogum rhA,pariyogum rhā,pəɾɪjoːgum ɾɦɑː,be in use,புழங்கு,,,,Simple-Verbs,words
ꢪꢷꢔꢸꢪ꣄ ꢬꢴꢵ,नूगुम रा,நூகு3ம் ரா:,meegum rhaa,mIgum rhA,mīgum rhā,miːgum ɾɦɑː,be in use,புழங்கு,,,,Simple-Verbs,words
ꢬꢦ꣄ꢡꢵꢪ꣄ ꢬꢴꢵ,रप्ताम र्हा,ரப்தாம் ரா:,raptaam rhaa,raptAm rhA,raptām rhā,ɾəpt̪ɑːm ɾɦɑː,be in use,புழங்கு,,,,Simple-Verbs,words
ꢪꢸꢬ꣄ꢔꢫꢶ ꢬꢴꢵ,मुर्गयि र्हा,முர்க3யி ரா:,murgayi rhaa,murgayi rhA,murgayi rhā,muɾgəjɪ ɾɦɑː,be rotten,புழு,,,,Simple-Verbs,words
ꢱꢾꢔꣁ ꢒꢿꢬ꣄,स॑गा॑ केर,ஸெகொ3 கேர்,se'go' ker,sEgO ker,sĕgŏ ker,s̪ego keːɾ,be sultry,புழுங்கு,,,,Simple-Verbs,words
ꢮꢶꢙ꣄ꢙꢵꢜ꣄,विज्जाट,விஜ்ஜாட்,vijjaat',vijjAT,vijjāṭ,ʋɪd͡ʒd͡ʒɑːʈ,"sour taste, ferment",புளி,,,,Simple-Verbs,words
ꢗꣁꢞ꣄ꢞꣁꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,चा॑ड्डा॑वत्ता॑ केर,சொட்3டொ3வத்தொகேர்,cho'd'd'o'vatto' ker,cODDOvattO ker,cŏḍḍŏvattŏ ker,t͡ʃoɖɖoʋət̪t̪o keːɾ,lie,புளுகு,,,,Simple-Verbs,words
ꢡꢶꢬꢱ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,ꢡꢶतिरस्कार केर,திரஸ்கார் கேர்,tiraskaar ker,tiraskAr ker,tiraskār ker,t̪ɪɾəs̪kɑːɾ keːɾ,ignore,புறக்கணி,,,,Simple-Verbs,words
ꢥꢶꢔꢶꢭ꣄,निगिल्,நிகி3ள்,nigil,nigil,nigil,n̪ɪgɪl,start,புறப்படு,,,,Simple-Verbs,words
ꢧꢹꢭ꣄,फूल,பூ2ல்,phool,phUl,phūl,pʰuːl,Blossom,பூ,,,,Simple-Verbs,words
ꢭꢵꢮ꣄,लाव,லாவ்,laav,lAv,lāv,lɑːʋ,Apply/ smear,பூசு,,,,Simple-Verbs,words
ꢨꢷꢕꢵꢭ꣄,बीघाल्,பீ3கா4ல்,beeghaal,bIghAl,bīghāl,biːgʰɑːl,lock,பூட்டு,,,,Simple-Verbs,words
ꢱꣁꢪ꣄ꢦꢸꢦꣁꢥ꣄ꢣꢶ,सा॑म्पुपा॑न्दि,ஸொம்புபொந்தி3,so'mpupo'ndi,sOmpupOndi,sŏmpupŏndi,s̪ompupon̪d̪ɪ,feel elated,பூரி,,,,Simple-Verbs,words
ꢣꢾꢳ꣄꣄ꢒ ꢒꣂꢜ꣄,द॑ळ्कपोट,தெ3ள்கபோட்,de'l'ka kot',dELka koT,dĕl̤ka koṭ,d̪eɭkə koːʈ,become stout,பெரு,,,,Simple-Verbs,words
ꢔꢸꢠꢵꢞ꣄,गुणाड,கு3ணாட்3,gunaad',guNAD,guṇāḍ,guɳɑːɖ,"multiply, increase,",பெருக்கு,,,,Simple-Verbs,words
ꢮꢿꢥ꣄ ꢒꢿꢬ꣄,वेन केर,வேன் கேர்,ven ker,ven ker,ven ker,ʋeːn̪ keːɾ,"multiply, increase,",பெருக்கு,,,,Simple-Verbs,words
ꢮꢾꢥ ꢲꣂ,वेन्हो,வேன் ஹோ,ve'na ho,vEna ho,vĕna ho,ʋen̪ə ɦoː,increase,பெருகு,,,,Simple-Verbs,words
ꢦꣁꢮ꣄ꢱ꣄ ꢦꣂꢜ꣄,पा॑व्स्पोट,பொவ்ஸ் போட்,po'vs pot',pOvs poT,pŏvs poṭ,poʋs̪ poːʈ,rain,பெய்,,,,Simple-Verbs,words
ꢢꢵꢪ꣄ ꢪꢬ꣄ꢗꢶꢭꢾ,थाम मर्चिले,தா2ம் மர்சிலே,thaam marchile',thAm marcilE,thām marcilĕ,t̪ʰɑːm məɾt͡ʃɪle,change place,பெயர்,,,,Simple-Verbs,words
ꢂꢥꢸꢮꢵꢣ꣄ꢒꢿꢬ꣄,अनुवाद्केर,அனுவாத்3கேர்,anuvaadker,anuvAdker,anuvādker,ən̪uʋɑːd̪keːɾ,translate,பெயர்,,,,Simple-Verbs,words
ꢩꢵꢰꢵꢥ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,भाषान्तर केर,பா4ஷாந்தர் கேர்,bhaashaantar ker,bhASAntar ker,bhāṣāntar ker,bʰɑːʂɑːn̪t̪əɾ keːɾ,translate,பெயர்,,,,Simple-Verbs,words
ꢡꢬ꣄ꢙꢪꣁ ꢒꢿꢬ꣄,तर्जमा॑ केर,தர்ஜமொ கேர்,tarjamo' ker,tarjamO ker,tarjamŏ ker,t̪əɾd͡ʒəmo keːɾ,translate,பெயர்,,,,Simple-Verbs,words
ꢥꢶꢳꢸꢮ꣄ ꢡꣁꢦ꣄ꢦꢶ,नेळुव्ता॑प्पि,நெளுவ் தொப்பி,nil'uv to'ppi,niLuv tOppi,nil̤uv tŏppi,n̪ɪɭuʋ t̪oppɪ,Be deranged,பேதலி,,,,Simple-Verbs,words
ꢲꢔ꣄ꢔꢶ,हग्गि,ஹக்3கி3,haggi,haggi,haggi,ɦəggɪ,pass stool,பேள்,,,,Simple-Verbs,words
ꢧꢸꢔ꣄ꢔꢶ,फुग्गि,பு2க்3கி3,phuggi,phuggi,phuggi,pʰuggɪ,blister,பொக்குளி,,,,Simple-Verbs,words
ꢲꢸꢨ꣄ꢨꢶ,हुब्बि,ஹுப்3பி3,hubbi,hubbi,hubbi,ɦubbɪ,Boil over,பொங்கு,,,,Simple-Verbs,words
ꢗꢸꢠ꣄ꢞꢵꢞ꣄,चुण्डाड्,சுண்டா3ட்3,chund'aad',cuNDAD,cuṇḍāḍ,t͡ʃuɳɖɑːɖ,scorch,பொசுக்கு,,,,Simple-Verbs,words
ꢙꢭꢫꢶ ꢙꢵ,जलयि जा,ஜளயி ஜா,jalayi jaa,jalayi jA,jalayi jā,d͡ʒələjɪ d͡ʒɑː,be scorched,பொசுங்கு,,,,Simple-Verbs,words
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ ꣄ꢙꢵ,भुर्का॑ हा॑य जा,பு4ர்கொ ஹொய் ஜா,bhurko' ho'ya jaa,bhurkO hOya jA,bhurkŏ hŏya jā,bʰuɾko ɦojə d͡ʒɑː,be powdered,பொடி,,,,Simple-Verbs,words
