sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ஸாம்மு,saammu,,,,In front,"எதிரில், முன்னால்",மொரெ ஸாம்மு ஹொதெ3 அங்கி3டி3 ஹுலொ லய்டி3யொ,The shop in front of me caught fire,எனக்கு எதிரே இருந்த கடை தீப்பிடித்தது,pron,corpus_sourashtradictionary
,,ஸுடம்,suTam,,,,"Consistent, Steady","சீரான, சீராக",ரொகி3 நாடி3 ஸுடம் ஸே,The patient's pulse is steady,நோயாளியின் துடிப்பு சீராக உள்ளது,pron,corpus_sourashtradictionary
,,ஸுஹாஸ்,suhaas,,,,"Slowness, Soft",மந்தகாசம்,தெனு ஸுஹாஸ்கன் அஸ்யாஸி,He smiled softly,அவர் மந்தகாசமாக சிரித்தார்,pron,corpus_sourashtradictionary
,,ஊடொ3,uuDo,,,,Between,இடையே,த3ல்லொ பெ3ய்லுக் ஊடொ3 அமி ஜா ஹோனா,We should not interfere between husband and wife,கணவன் மனைவி இடையே நாம் தலையிடக் கூடாது,pron,corpus_sourashtradictionary
,,அட்3ட3ம்,aDDam,,,,"Across, Interference, Hurdle","குறுக்கே, தடை, இடைஞ்சல், குறுக்கீடு",மொரெ அட்3ட3ம் ஹிப்3பி3 ர்ஹானகொ3,Do not stand across from me,எனக்கு குறுக்கே நிற்காதே,pron,corpus_sourashtradictionary
,,அட்3ட3மட்3ட3ம்,aDDamaDDam,,,,Intermittantly,இடையிடையே,கெ2னி ஸங்க3த்தவேள் அட்3ட3மட்3ட3ம் ரொடி3ஸி,She cried intermittently while narrating the story,கதை சொல்லும் போது இடையிடையே அழுதாள்,pron,corpus_sourashtradictionary
,,ம்ஹத்3தி3,mhaddi,,,,Centre,நடுவில்,மது3ராக் ம்ஹத்3தி3 அம்மா த4வ்ரொ ஸே,The Meenakshi Amman Temple is located in the center of Madurai,மதுரையின் மையத்தில் மீனாட்சி அம்மன் கோவில் உள்ளது,pron,corpus_sourashtradictionary
,,ம்ஹஜார்,mhajaar,,,,Center,"நடு, மையம்",தொப்பலுக் ம்ஹஜார் ஹிரனு த3மர் ஸே,In the center of the pond is the golden lotus,தெப்பக்குளத்தின் மையத்தில் தங்க தாமரை உள்ளது,pron,corpus_sourashtradictionary
,,ஜஜ்ஜா,jajjaa,,,,Go go,போ போ,"ஜஜ்ஜா, பி2ஜ்ஜாய் தொரெ ஸெரொ","Go, go, enough with you","போ, போ, போதும் உன்னுடன்",pron,corpus_sourashtradictionary
,,கெரு,keru,,,,"Will do, Will",செய்வேன்,மொகொ3 ஒப்பயத் ஒண்டேஸ் கெரு,I will only do it if I like it,எனக்கு பிடித்தால் மட்டுமே செய்வேன்,pron,corpus_sourashtradictionary
,,கெர்னா,kernaa,,,,"Won't, Wont, Will not, Will not do",மாட்டேன்,மொகொ3 ஒப்பானாத்த ஹால் மீ கெர்னா,I won't do it because I don't like it,எனக்கு பிடிக்காததால் செய்ய மாட்டேன்,pron,corpus_sourashtradictionary
,,ஹோ,hO,,,,Hi,ஹேய்,"ஹோ, கோனக் ஸே?","Hi, how are you?","ஹாய், எப்படி இருக்கிறீர்கள்?",pron,corpus_sourashtradictionary
,,அஹோ,ahO,,,,Hey,ஹே,"அஹோ பில்லல்னுவோ, கோட் ஜாரியொ?","Hey kids, where are heading to?","ஹே குழந்தைகளே, எங்கு செல்கிறீர்கள்?",pron,corpus_sourashtradictionary
